movieid,tagid,tagCount
2048,659,39
2048,432,35
2049,152,118
2049,10,69
2049,2607,45
2049,1469,42
2049,2608,39
2049,43,36
2049,2609,32
2050,10,1500
2050,345,1372
2050,347,1079
2050,18,916
2050,184,804
2050,13,730
2050,108,374
2050,419,341
2051,1,1528
2051,62,1308
2051,1005,1038
2051,25,810
2051,1747,699
2051,21,684
2051,1862,315
2051,7,220
2052,43,1063
2052,10,465
2052,2610,337
2052,13,191
2052,2611,146
2052,446,127
2052,7,123
2052,2251,98
2053,980,1147
2053,693,835
2053,26,526
2053,2612,486
2053,23,371
2053,41,257
2053,436,239
2053,1500,227
2054,10,120
2054,2613,109
2054,13,70
2054,1681,62
2054,142,46
2054,216,44
2054,5,36
2054,102,28
2055,1636,2808
2055,1878,2754
2055,21,2465
2055,25,1989
2055,156,1178
2055,7,653
2055,229,487
2055,66,454
2056,617,1775
2056,5,1298
2056,2,980
2056,3,695
2056,2614,513
2056,106,269
2056,2615,253
2056,1,232
2057,888,264
2057,28,180
2057,10,172
2057,13,128
2057,1675,85
2057,454,82
2057,216,68
2057,1563,49
2058,88,403
2058,537,362
2058,538,178
2058,540,139
2058,414,122
2058,778,93
2058,363,61
2058,539,45
2059,292,113
2059,80,90
2059,101,68
2059,2616,57
2059,2617,24
2060,33,3255
2060,1,3020
2060,441,2508
2060,36,1408
2060,5,956
2060,6,719
2060,533,601
2060,358,473
2061,61,924
2061,2018,542
2061,1260,380
2061,2618,374
2061,180,218
2061,2619,168
2061,2620,161
2061,2621,151
2062,64,167
2062,263,158
2062,378,131
2062,12,114
2062,142,76
2062,2474,59
2062,685,58
2062,2475,48
2063,551,101
2063,10,54
2063,5,40
2063,166,38
2063,13,32
2063,805,26
2063,187,26
2064,10,4221
2064,888,3449
2064,71,3388
2064,25,2641
2064,2622,2364
2064,13,2058
2064,142,1480
2064,18,1326
2065,166,2067
2065,408,1925
2065,10,1655
2065,409,1269
2065,187,1139
2065,13,845
2065,18,682
2065,108,490
2066,136,93
2066,2,76
2066,3,67
2066,2394,41
2066,2623,32
2067,370,148
2067,187,141
2067,10,122
2067,372,88
2067,5,68
2067,142,58
2067,13,55
2067,106,39
2068,10,21
2069,10,991
2069,1,857
2069,43,824
2069,300,623
2069,13,531
2069,5,407
2069,588,297
2069,7,236
2070,292,127
2070,80,105
2070,2624,67
2070,101,61
2071,1,1548
2071,43,1346
2071,10,1223
2071,13,743
2071,300,549
2071,709,311
2071,6,310
2071,7,282
2072,1795,93
2072,2,80
2072,3,78
2072,1,66
2072,986,44
2072,67,35
2072,38,28
2072,2625,28
2073,286,1738
2073,287,1584
2073,71,900
2073,288,741
2073,290,519
2073,1244,427
2073,295,246
2073,7,176
2074,28,114
2074,1,112
2074,10,92
2074,25,63
2074,13,54
2074,404,43
2074,358,24
2075,25,1747
2075,192,1245
2075,10,1026
2075,1603,730
2075,13,688
2075,730,242
2075,106,217
2075,7,213
2076,2626,807
2076,26,501
2076,739,400
2076,41,375
2076,23,295
2076,1792,280
2076,2627,233
2076,363,159
2077,454,788
2077,154,656
2077,2628,324
2077,24,272
2077,25,237
2077,515,232
2077,1287,161
2077,7,131
2078,10,362
2078,739,303
2078,119,247
2078,313,192
2078,508,137
2078,13,134
2078,378,107
2078,2629,96
2079,0,26364
2079,1,14217
2079,2,10214
2079,3,8280
2079,1380,7548
2079,2630,5325
2079,25,3692
2079,6,2828
2080,378,534
2080,10,412
2080,508,369
2080,263,307
2080,119,253
2080,2631,195
2080,13,169
2080,44,127
2081,516,4249
2081,2,2289
2081,518,1641
2081,3,1552
2081,624,1334
2081,1794,1246
2081,166,685
2081,5,520
2082,551,495
2082,2,360
2082,516,359
2082,3,336
2082,136,296
2082,1,276
2082,2632,130
2082,25,119
2083,378,327
2083,2,238
2083,3,207
2083,517,145
2083,382,68
2083,2633,59
2083,673,51
2083,2634,37
2084,0,370
2084,2,184
2084,3,133
2084,2635,91
2084,5,71
2084,1,66
2084,166,61
2084,7,42
2085,67,2445
2085,2,1891
2085,3,1679
2085,156,1599
2085,140,1512
2085,1982,1367
2085,1269,1006
2085,231,932
2086,170,1658
2086,248,1208
2086,42,1040
2086,25,885
2086,249,643
2086,156,540
2086,140,519
2086,45,473
2087,43,12737
2087,10,7351
2087,5,5962
2087,191,4349
2087,192,4337
2087,21,3293
2087,193,3229
2087,485,2904
2088,2636,12100
2088,79,11177
2088,2,8620
2088,3,4697
2088,84,2723
2088,112,1573
2088,81,1083
2088,7,990
2089,38,87
2089,3,68
2089,2,53
2089,166,39
2089,1794,28
2089,2637,22
2090,378,266
2090,2,240
2090,3,185
2090,2354,144
2090,2638,139
2090,1890,92
2090,263,55
2090,363,49
2091,2,336
2091,1718,326
2091,1,301
2091,3,268
2091,1819,176
2091,1934,161
2091,2019,99
2091,1022,73
2092,1088,82
2092,80,60
2092,101,28
2093,561,1287
2093,834,998
2093,833,691
2093,64,635
2093,563,589
2093,2639,578
2093,971,559
2093,10,464
2094,1928,201
2094,2,171
2094,1613,159
2094,2640,121
2094,3,112
2094,5,95
2094,4,71
2094,737,62
2095,617,400
2095,38,292
2095,2,285
2095,5,272
2095,261,205
2095,3,193
2095,2641,118
2095,759,108
2096,323,2577
2096,10,1301
2096,142,1051
2096,164,904
2096,187,716
2096,13,557
2096,325,435
2096,766,424
2097,1502,472
2097,430,416
2097,25,327
2097,2642,259
2097,2643,181
2097,2644,134
2097,2645,133
2097,28,106
2098,43,301
2098,938,193
2098,10,123
2098,939,101
2098,13,52
2098,709,49
2098,7,34
2099,1210,78
2099,26,72
2099,944,53
2099,23,40
2099,25,30
2099,45,29
2099,769,25
2100,881,476
2100,33,451
2100,464,327
2100,36,236
2100,2646,155
2100,882,153
2100,1140,99
2100,1030,94
2101,309,146
2101,3,121
2101,2,96
2101,1,88
2101,2032,87
2101,1406,74
2101,2641,50
2101,6,33
2102,247,530
2102,80,455
2102,2466,382
2102,101,327
2102,2647,164
2102,25,152
2102,2648,113
2102,21,112
2103,1169,761
2103,10,758
2103,2649,535
2103,28,462
2103,313,331
2103,13,300
2103,2650,244
2103,1553,185
2104,80,112
2104,101,111
2104,28,79
2104,2651,47
2104,2652,37
2104,29,29
2105,506,8391
2105,80,3655
2105,101,2522
2105,2653,1598
2105,119,1414
2105,50,972
2105,25,840
2105,459,593
2106,79,1706
2106,2654,1255
2106,10,1125
2106,611,683
2106,297,526
2106,2655,428
2106,84,386
2106,112,198
2107,1767,931
2107,67,656
2107,2,605
2107,3,539
2107,1795,358
2107,1845,312
2107,25,291
2107,2656,231
2108,2657,86
2108,2658,77
2108,297,74
2108,26,59
2108,300,50
2108,23,43
2108,41,40
2108,27,37
2109,152,151
2109,33,82
2109,1293,48
2109,1294,25
2109,1295,23
2109,36,22
2109,1272,22
2110,3,1852
2110,2,1598
2110,25,1324
2110,309,1060
2110,1371,1057
2110,924,909
2110,2659,476
2110,9,366
2111,822,811
2111,33,653
2111,36,395
2111,824,234
2111,825,201
2111,464,146
2111,25,121
2111,28,105
2112,0,4671
2112,1,2388
2112,2,1978
2112,3,1539
2112,1100,947
2112,552,923
2112,623,644
2112,6,553
2113,2,85
2113,3,77
2113,1,76
2113,2071,73
2113,67,66
2113,986,54
2113,1494,47
2113,1928,24
2114,309,107
2114,2109,91
2114,80,86
2114,101,66
2114,2660,40
2114,2661,29
2115,235,171
2115,237,54
2115,297,51
2115,27,36
2115,300,30
2115,2662,27
2115,140,26
2116,231,2092
2116,1900,1302
2116,2663,1077
2116,23,1044
2116,26,1019
2116,5,987
2116,41,854
2116,432,794
2117,43,600
2117,10,355
2117,5,309
2117,2100,270
2117,13,159
2117,263,134
2117,324,103
2117,378,95
2118,1890,183
2118,2,156
2118,3,99
2118,143,54
2118,2664,52
2118,358,36
2118,2665,29
2118,2666,21
2119,33,46
2119,534,30
2119,36,24
2120,451,178
2120,136,165
2120,132,137
2120,133,88
2120,2667,81
2120,2112,80
2120,2668,55
2120,25,23
2121,431,167
2121,2,133
2121,3,115
2121,1,107
2121,2669,70
2121,2670,64
2121,2671,50
2121,2672,30
2122,1502,518
2122,2305,467
2122,430,346
2122,25,336
2122,2673,192
2122,50,115
2122,113,63
2122,7,59
2123,617,3360
2123,5,2242
2123,2,1704
2123,3,1437
2123,1,882
2123,2674,510
2123,7,368
2123,324,343
2124,263,597
2124,10,444
2124,378,399
2124,142,379
2124,13,189
2124,310,180
2124,1876,172
2124,2675,161
2125,3,3159
2125,2354,2506
2125,2,2482
2125,25,1991
2125,2676,1723
2125,1,1722
2125,2677,996
2125,1383,766
2126,104,2479
2126,79,1574
2126,80,1323
2126,43,998
2126,82,709
2126,2678,500
2126,81,267
2126,101,192
2127,1486,65
2127,80,35
2127,101,22
2128,5,1887
2128,1269,1447
2128,2,1295
2128,3,953
2128,999,588
2128,2679,434
2128,108,364
2128,7,258
2129,989,413
2129,990,312
2129,1302,118
2129,991,109
2129,992,95
2129,1231,81
2129,93,63
2129,993,34
2130,1179,3722
2130,2680,2726
2130,26,2475
2130,216,1801
2130,231,1708
2130,25,1521
2130,41,1496
2130,1771,1242
2131,110,2849
2131,1132,2093
2131,79,1255
2131,10,1163
2131,92,995
2131,505,454
2131,97,185
2131,84,178
2132,1687,368
2132,3,251
2132,2,240
2132,166,207
2132,1795,137
2132,187,89
2132,2681,74
2132,2682,73
2133,679,490
2133,64,412
2133,152,187
2133,680,155
2133,151,133
2133,681,93
2133,239,68
2133,685,58
2134,43,16111
2134,410,12522
2134,10,7917
2134,89,7463
2134,2683,7459
2134,21,4445
2134,13,4167
2134,572,3228
2135,278,2504
2135,1771,2161
2135,2684,2101
2135,89,1412
2135,26,1388
2135,41,1089
2135,23,840
2135,28,721
2136,408,126
2136,409,99
2136,10,98
2136,35,98
2136,28,84
2136,13,59
2136,1,48
2136,2685,41
2137,2456,872
2137,270,791
2137,25,713
2137,21,705
2137,10,596
2137,13,368
2137,7,206
2137,1012,199
2138,19,2200
2138,22,1700
2138,489,1003
2138,26,631
2138,1722,460
2138,23,426
2138,41,380
2138,25,376
2139,1,341
2139,10,286
2139,1351,147
2139,13,142
2139,25,134
2139,108,92
2139,730,54
2139,7,37
2140,622,205
2140,2,164
2140,3,141
2140,439,108
2140,2686,95
2140,166,55
2140,2322,55
2140,5,36
2141,33,361
2141,76,241
2141,36,200
2141,71,161
2141,2530,104
2141,2531,79
2141,25,68
2141,113,58
2142,451,632
2142,132,352
2142,133,225
2142,1425,85
2142,453,80
2142,890,73
2142,2687,69
2142,2688,62
2143,1384,402
2143,80,209
2143,101,116
2143,826,40
2143,216,35
2143,607,34
2143,436,31
2143,2689,26
2144,10,94
2144,912,49
2144,1446,47
2144,565,42
2144,2690,42
2144,1445,34
2144,164,30
2144,294,29
2145,2,334
2145,24,313
2145,3,219
2145,925,210
2145,2669,174
2145,622,133
2145,2691,125
2145,470,119
2146,2,1049
2146,1,1012
2146,3,870
2146,2071,639
2146,1795,381
2146,1744,272
2146,418,219
2146,6,201
2147,1132,2342
2147,79,1551
2147,61,1386
2147,1011,1068
2147,92,1036
2147,80,509
2147,154,371
2147,2692,345
2148,1486,138
2148,80,78
2148,166,46
2148,101,39
2148,119,21
2149,57,250
2149,2,216
2149,1767,192
2149,3,192
2149,261,140
2149,1,100
2149,795,60
2149,2693,60
2150,451,1375
2150,132,600
2150,133,425
2150,156,167
2150,2694,155
2150,673,137
2150,453,131
2150,1429,65
2151,1,2283
2151,12,1677
2151,1389,1035
2151,1388,1031
2151,21,777
2151,2457,570
2151,6,462
2151,173,454
2152,152,501
2152,100,409
2152,227,212
2152,228,203
2152,229,176
2152,226,154
2152,80,104
2152,230,81
2153,432,63
2153,41,53
2153,26,42
2153,5,37
2153,23,36
2153,944,27
2153,890,21
2154,0,4735
2154,1,2583
2154,2,1987
2154,3,1594
2154,552,1059
2154,1809,778
2154,196,507
2154,7,426
2155,45,13155
2155,10,10867
2155,25,10300
2155,236,8797
2155,2695,7844
2155,13,5483
2155,21,3740
2155,140,2919
2156,2696,132
2156,2,109
2156,3,96
2156,2697,37
2156,464,35
2156,831,28
2157,61,3077
2157,25,2351
2157,1260,1387
2157,2698,1087
2157,1259,699
2157,1258,463
2157,7,369
2157,1257,255
2158,216,4052
2158,481,3795
2158,10,3760
2158,29,3304
2158,13,2047
2158,1755,1766
2158,2699,1758
2158,30,1435
2159,61,117
2159,33,91
2159,25,42
2159,36,42
2159,143,32
2159,2700,30
2160,152,1595
2160,33,967
2160,423,896
2160,977,794
2160,2701,766
2160,2373,507
2160,424,414
2160,36,327
2161,1592,10623
2161,1594,8304
2161,2702,5917
2161,1786,5433
2161,300,4877
2161,297,4305
2161,21,3749
2161,18,2014
2162,1674,153
2162,415,79
2162,2703,67
2162,459,40
2162,27,28
2162,66,23
2163,229,336
2163,319,249
2163,321,125
2163,16,81
2163,169,65
2163,2704,53
2163,2705,41
2163,18,40
2164,302,580
2164,1642,343
2164,2706,178
2164,27,174
2164,2707,112
2164,220,100
2164,2708,92
2164,66,62
2165,296,2635
2165,71,2504
2165,2709,1575
2165,28,1429
2165,2710,1341
2165,27,1207
2165,88,641
2165,2711,617
2166,64,154
2166,150,129
2166,151,72
2166,1352,53
2166,1353,40
2166,2712,26
2166,18,23
2167,64,1233
2167,156,892
2167,35,891
2167,55,836
2167,151,462
2167,50,383
2167,33,234
2167,7,208
2168,1661,2632
2168,93,1268
2168,1662,997
2168,1660,970
2168,33,842
2168,18,761
2168,160,745
2168,66,502
2169,131,12720
2169,132,5308
2169,24,5209
2169,133,3486
2169,102,2827
2169,2713,1870
2169,18,1479
2169,470,1121
2170,61,238
2170,1256,184
2170,2714,151
2170,2715,85
2170,1257,73
2170,1260,70
2170,1258,64
2170,1005,51
2171,64,467
2171,151,191
2171,1,164
2171,45,143
2171,415,120
2171,2716,108
2171,25,90
2171,196,67
2172,2717,50
2172,415,49
2172,2718,22
2173,170,104
2173,248,40
2173,1233,26
2173,2719,21
2173,2720,21
2174,33,5156
2174,71,3821
2174,2721,2762
2174,36,2427
2174,25,2025
2174,21,1049
2174,274,623
2174,7,516
2175,335,549
2175,235,447
2175,336,162
2175,237,153
2175,337,137
2175,1272,101
2175,281,80
2175,2722,73
2176,33,84
2176,1,59
2176,36,43
2177,64,171
2177,33,138
2177,249,84
2177,2723,59
2177,151,53
2177,35,52
2177,2724,44
2177,2725,38
2178,229,168
2178,2442,166
2178,415,87
2178,319,71
2178,236,58
2178,2726,46
2178,2727,43
2178,1022,42
2179,62,985
2179,25,688
2179,1005,559
2179,21,477
2179,2728,354
2179,61,235
2179,1260,229
2179,18,156
2180,292,4031
2180,80,1980
2180,101,1221
2180,45,1055
2180,140,785
2180,21,632
2180,560,333
2180,7,289
2181,287,413
2181,2096,409
2181,2098,183
2181,288,159
2181,33,154
2181,2526,130
2181,2729,118
2181,685,76
2182,80,736
2182,101,729
2182,2730,382
2182,2731,281
2182,2616,273
2182,21,265
2182,255,115
2182,1841,104
2183,302,535
2183,1642,259
2183,464,203
2183,2406,167
2183,2408,135
2183,415,123
2183,2732,109
2183,1155,76
2184,80,1069
2184,2267,939
2184,378,659
2184,101,532
2184,2733,414
2184,263,253
2184,558,166
2184,382,114
2185,269,561
2185,284,433
2185,1142,361
2185,271,293
2185,1827,178
2185,852,176
2185,608,142
2185,93,95
2186,1740,293
2186,80,239
2186,101,116
2186,45,99
2186,1741,63
2186,2734,46
2186,642,41
2186,898,36
2187,152,60
2187,226,47
2187,229,37
2187,228,33
2187,230,23
2188,10,119
2188,2735,92
2188,35,86
2188,13,72
2188,216,58
2188,2736,38
2188,2737,32
2188,7,29
2189,292,633
2189,80,300
2189,556,202
2189,101,159
2189,557,76
2189,1358,68
2189,560,62
2189,45,59
2190,156,83
2190,1036,63
2190,25,51
2190,13,51
2190,10,46
2190,140,42
2190,2738,35
2190,21,26
2191,10,681
2191,1,654
2191,28,494
2191,13,457
2191,1604,404
2191,1431,287
2191,7,129
2191,44,121
2192,348,83
2192,3,77
2192,986,68
2192,1398,66
2192,2,65
2192,1444,54
2192,1,45
2192,661,36
2193,5,6401
2193,2739,3508
2193,10,3363
2193,1342,2297
2193,13,1807
2193,187,1346
2193,33,1334
2193,2740,901
2194,263,124
2194,142,118
2194,10,115
2194,375,87
2194,187,64
2194,18,45
2194,13,34
2194,378,32
2195,2193,1499
2195,430,1259
2195,1502,941
2195,2741,401
2195,50,368
2195,1540,269
2195,25,239
2195,358,197
2196,43,1110
2196,2742,514
2196,142,333
2196,10,263
2196,2743,199
2196,482,185
2196,7,96
2196,13,94
2197,228,25
2197,229,25
2197,230,25
2198,2744,396
2198,2745,278
2198,26,241
2198,41,223
2198,216,161
2198,23,138
2198,2746,89
2198,44,67
2199,37,13353
2199,1,9331
2199,40,7358
2199,26,4169
2199,41,3040
2199,23,2762
2199,2747,2556
2199,7,1350
2200,284,229
2200,2748,101
2200,2749,98
2200,2750,73
2200,2751,62
2200,45,61
2200,852,59
2200,566,41
2201,62,50
2201,1005,34
2202,19,7181
2202,2,4259
2202,378,3813
2202,2752,2943
2202,263,2835
2202,3,2612
2202,2753,1566
2202,382,727
2203,64,468
2203,1,227
2203,151,191
2203,436,106
2203,2754,82
2203,2755,81
2203,559,63
2203,2756,41
2204,229,175
2204,1,145
2204,28,126
2204,319,80
2204,71,51
2204,6,38
2204,476,37
2204,358,32
2205,2,8076
2205,38,6953
2205,3,6623
2205,1817,5928
2205,1,5442
2205,25,4889
2205,516,3947
2205,2757,2506
2206,2,186
2206,3,150
2206,1407,87
2206,71,86
2206,925,83
2206,2758,61
2206,28,57
2206,446,40
2207,2215,907
2207,1179,413
2207,1723,329
2207,26,285
2207,41,216
2207,23,182
2207,50,170
2207,25,119
2208,57,89
2208,2641,75
2208,133,67
2208,45,63
2208,132,56
2208,2759,35
2208,1809,32
2208,1624,23
2209,33,62
2209,80,57
2209,2220,23
2209,36,21
2210,142,9071
2210,10,6330
2210,263,4313
2210,89,3532
2210,187,3438
2210,2760,3390
2210,13,2520
2210,2761,2466
2211,10,196
2211,2762,184
2211,25,146
2211,1169,141
2211,13,105
2211,44,47
2212,622,103
2212,623,66
2212,2,55
2212,2355,54
2212,3,53
2212,495,38
2212,166,27
2212,113,22
2213,33,337
2213,1544,228
2213,1546,160
2213,36,131
2213,1545,127
2213,2095,103
2213,2763,102
2213,1450,50
2214,1222,26
2215,156,506
2215,10,270
2215,2764,195
2215,217,159
2215,13,138
2215,2765,112
2215,180,89
2215,358,50
2216,859,75
2216,10,45
2216,2766,27
2216,1084,26
2217,575,481
2217,10,440
2217,186,284
2217,13,194
2217,350,170
2217,334,166
2217,18,152
2217,2767,133
2218,43,209
2218,10,100
2218,13,56
2218,21,41
2218,610,30
2218,1159,29
2218,281,28
2219,1,217
2219,10,136
2219,236,123
2219,45,67
2219,13,65
2219,21,46
2219,890,37
2219,781,36
2220,257,216
2220,10,215
2220,29,177
2220,30,119
2220,13,72
2220,27,64
2220,2768,52
2220,7,39
2221,10,29
2221,1,23
2221,781,22
2222,33,173
2222,2145,99
2222,92,91
2222,2769,90
2222,36,72
2222,2770,41
2222,2771,26
2222,1279,21
2223,214,1086
2223,28,722
2223,71,497
2223,355,345
2223,2772,305
2223,27,273
2223,106,137
2223,357,132
2224,12,63
2224,2773,24
2224,173,22
2224,1272,22
2225,10,71
2225,2774,57
2225,1,52
2225,25,33
2225,13,31
2225,2775,27
2225,761,21
2226,2096,1020
2226,287,733
2226,33,617
2226,2526,366
2226,36,307
2226,2098,280
2226,239,225
2226,21,204
2227,80,1244
2227,2776,1148
2227,101,967
2227,2777,536
2227,1423,400
2227,25,285
2227,1012,263
2227,52,250
2228,19,5337
2228,1767,2761
2228,3,2664
2228,2,2394
2228,795,2164
2228,25,1536
2228,2778,1036
2228,7,448
2229,80,324
2229,2779,254
2229,101,213
2229,140,157
2229,2780,118
2229,242,106
2229,45,94
2229,23,64
2230,2781,78
2230,2203,54
2230,2782,50
2230,3,46
2230,2,38
2231,431,14744
2231,67,13108
2231,1398,9754
2231,2,9541
2231,3,8924
2231,2783,6036
2231,2144,5878
2231,25,5446
2232,5,110
2232,10,84
2232,119,82
2232,1077,81
2232,13,73
2232,2784,63
2232,981,32
2232,2785,29
2233,693,253
2233,10,202
2233,1,154
2233,801,136
2233,800,103
2233,2786,75
2233,13,65
2233,2787,55
2234,10,143
2234,1,107
2234,2788,63
2234,13,62
2234,25,57
2234,687,45
2234,2789,45
2234,437,39
2235,2788,25
2235,10,25
2236,1,633
2236,1042,564
2236,10,534
2236,236,289
2236,13,265
2236,21,209
2236,1043,170
2236,1044,169
2237,1,116
2237,10,88
2237,13,52
2237,2790,27
2238,2,523
2238,38,431
2238,5,428
2238,3,365
2238,987,197
2238,1977,188
2238,1613,181
2238,1,160
2239,1593,738
2239,1592,721
2239,1594,401
2239,2791,170
2239,1597,141
2239,1596,130
2239,113,100
2239,7,71
2240,43,1993
2240,10,899
2240,13,497
2240,2792,418
2240,2793,278
2240,358,274
2240,669,188
2240,7,165
2241,10,326
2241,1689,308
2241,1690,301
2241,13,118
2241,1691,110
2241,1692,109
